,dep,lemma,tag
2642,['  head_token_index: 37'],"['lemma: ""Mientras""']",['  tag: ADP']
2643,['  head_token_index: 34'],"['lemma: ""el""']",['  tag: DET']
2644,['  head_token_index: 34'],"['lemma: ""maldito""']",['  tag: ADJ']
2645,['  head_token_index: 37'],"['lemma: ""tirano""']",['  tag: NOUN']
2646,['  head_token_index: 34'],"['lemma: ""de""']",['  tag: ADP']
2647,['  head_token_index: 35'],"['lemma: ""mierda""']",['  tag: NOUN']
2648,['  head_token_index: 29'],"['lemma: ""hablar""']",['  tag: VERB']
2649,['  head_token_index: 37'],"['lemma: ""paja""']",['  tag: NOUN']
2650,['  head_token_index: 37'],"['lemma: ""...""']",['  tag: PUNCT']
2651,['  head_token_index: 37'],"['lemma: ""y""']",['  tag: CONJ']
2652,['  head_token_index: 46'],"['lemma: ""mientras""']",['  tag: ADP']
2653,['  head_token_index: 43'],"['lemma: ""el""']",['  tag: DET']
2654,['  head_token_index: 46'],"['lemma: ""política""']",['  tag: NOUN']
2655,['  head_token_index: 43'],"['lemma: ""venezolano""']",['  tag: ADJ']
2656,['  head_token_index: 46'],"['lemma: ""no""']",['  tag: ADV']
2657,['  head_token_index: 37'],"['lemma: ""terminar""']",['  tag: VERB']
2658,['  head_token_index: 46'],"['lemma: ""de""']",['  tag: ADP']
2659,['  head_token_index: 47'],"['lemma: ""definir""']",['  tag: VERB']
2660,['  head_token_index: 48'],"['lemma: ""se""']",['  tag: PRON']
2661,['  head_token_index: 29'],"['lemma: ""...""']",['  tag: PUNCT']
2662,['  head_token_index: 52'],"['lemma: ""El""']",['  tag: DET']
2663,['  head_token_index: 54'],"['lemma: ""ECONOMÍA""']",['  tag: NOUN']
2664,['  head_token_index: 54'],"['lemma: ""ESTAR""']",['  tag: VERB']
2665,['  head_token_index: 54'],"['lemma: ""DESTRUIR""']",['  tag: VERB']
2666,['  head_token_index: 54'],"['lemma: ""EN""']",['  tag: ADP']
2667,['  head_token_index: 57'],"['lemma: ""MIL""']",['  tag: NUM']
2668,['  head_token_index: 55'],"['lemma: ""PEDAZO""']",['  tag: NOUN']
2669,['  head_token_index: 54'],"['lemma: ""...""']",['  tag: PUNCT']
2670,['  head_token_index: 64'],"['lemma: ""HIJO""']",['  tag: NOUN']
2671,['  head_token_index: 59'],"['lemma: ""DE""']",['  tag: ADP']
2672,['  head_token_index: 60'],"['lemma: ""PUTA""']",['  tag: NOUN']
2673,['  head_token_index: 61'],"['lemma: ""TODO""']",['  tag: PRON']
2674,['  head_token_index: 64'],"['lemma: ""NO""']",['  tag: ADV']
2675,['  head_token_index: 64'],"['lemma: ""JODA""']",['  tag: VERB']
2676,['  head_token_index: 64'],"['lemma: ""Hasta""']",['  tag: ADP']
2677,['  head_token_index: 65'],"['lemma: ""cuando""']",['  tag: ADV']
2678,['  head_token_index: 68'],"['lemma: ""tanta""']",['  tag: DET']
2679,['  head_token_index: 66'],"['lemma: ""estupidez""']",['  tag: NOUN']
2680,['  head_token_index: 64'],"['lemma: ""...""']",['  tag: PUNCT']
2681,['  head_token_index: 70'],"['lemma: ""Verga""']",['  tag: NOUN']
2682,[],"['lemma: ""RT""']",['  tag: NOUN']
2683,[],"['lemma: ""@""']",['  tag: X']
2684,[],"['lemma: ""LuisChataing""']",['  tag: NOUN']
2685,[],"['lemma: "":""']",['  tag: PUNCT']
2686,['  head_token_index: 5'],"['lemma: ""NO""']",['  tag: ADV']
2687,['  head_token_index: 6'],"['lemma: ""todos""']",['  tag: PRON']
2688,[],"['lemma: ""ser""']",['  tag: VERB']
2689,['  head_token_index: 8'],"['lemma: ""el""']",['  tag: DET']
2690,['  head_token_index: 6'],"['lemma: ""asesino""']",['  tag: NOUN']
2691,['  head_token_index: 11'],"['lemma: ""que""']",['  tag: PRON']
2692,['  head_token_index: 11'],"['lemma: ""él""']",['  tag: PRON']
2693,['  head_token_index: 8'],"['lemma: ""arrebatar""']",['  tag: VERB']
2694,['  head_token_index: 13'],"['lemma: ""el""']",['  tag: DET']
2695,['  head_token_index: 11'],"['lemma: ""vida""']",['  tag: NOUN']
2696,['  head_token_index: 11'],"['lemma: ""a""']",['  tag: ADP']
2697,['  head_token_index: 14'],"['lemma: ""Diana""']",['  tag: NOUN']
2698,[],"['lemma: "".""']",['  tag: PUNCT']
2699,['  head_token_index: 18'],"['lemma: ""El""']",['  tag: DET']
2700,['  head_token_index: 20'],"['lemma: ""criminal""']",['  tag: NOUN']
2701,['  head_token_index: 20'],"['lemma: ""no""']",['  tag: ADV']
2702,['  head_token_index: 20'],"['lemma: ""ser""']",['  tag: VERB']
2703,['  head_token_index: 20'],"['lemma: ""exclusivo""']",['  tag: ADJ']
2704,['  head_token_index: 21'],"['lemma: ""de""']",['  tag: ADP']
2705,['  head_token_index: 24'],"['lemma: ""ninguno""']",['  tag: DET']
2706,['  head_token_index: 22'],"['lemma: ""país""']",['  tag: NOUN']
2707,['  head_token_index: 20'],"['lemma: "".""']",['  tag: PUNCT']
2708,['  head_token_index: 34'],"['lemma: ""Meter""']",['  tag: VERB']
2709,['  head_token_index: 26'],"['lemma: ""a""']",['  tag: ADP']
2710,['  head_token_index: 30'],"['lemma: ""TODO""']",['  tag: DET']
2711,['  head_token_index: 30'],"['lemma: ""el""']",['  tag: DET']
2712,['  head_token_index: 27'],"['lemma: ""venezolano""']",['  tag: NOUN']
2713,['  head_token_index: 26'],"['lemma: ""en""']",['  tag: ADP']
2714,['  head_token_index: 33'],"['lemma: ""el""']",['  tag: DET']
2715,['  head_token_index: 31'],"['lemma: ""mismo""']",['  tag: NOUN']
2716,['  head_token_index: 34'],"['lemma: ""sacar""']",['  tag: VERB']
2717,['  head_token_index: 34'],"['lemma: ""de""']",['  tag: ADP']
2718,['  head_token_index: 37'],"['lemma: ""un""']",['  tag: DET']
2719,['  head_token_index: 35'],"['lemma: ""criminal""']",['  tag: NOUN']
2720,['  head_token_index: 40'],"['lemma: ""ser""']",['  tag: VERB']
2721,['  head_token_index: 38'],"['lemma: ""como""']",['  tag: ADP']
2722,['  head_token_index: 34'],"['lemma: ""meter""']",['  tag: VERB']
2723,['  head_token_index: 40'],"['lemma: ""a""']",['  tag: ADP']
2724,['  head_token_index: 44'],"['lemma: ""TODO""']",['  tag: DET']
2725,['  head_token_index: 44'],"['lemma: ""el""']",['  tag: DET']
2726,['  head_token_index: 41'],"['lemma: ""ecuatoriano""']",['  tag: NOUN']
2727,['  head_token_index: 40'],"['lemma: ""en""']",['  tag: ADP']
2728,['  head_token_index: 47'],"['lemma: ""el""']",['  tag: DET']
2729,['  head_token_index: 45'],"['lemma: ""saco""']",['  tag: NOUN']
2730,['  head_token_index: 47'],"['lemma: ""de""']",['  tag: ADP']
2731,['  head_token_index: 50'],"['lemma: ""un""']",['  tag: DET']
2732,['  head_token_index: 48'],"['lemma: ""delincuente""']",['  tag: NOUN']
2733,['  head_token_index: 50'],"['lemma: ""nacer""']",['  tag: VERB']
2734,['  head_token_index: 51'],"['lemma: ""en""']",['  tag: ADP']
2735,['  head_token_index: 52'],"['lemma: ""Ecuador""']",['  tag: NOUN']
2736,['  head_token_index: 34'],"['lemma: "".""']",['  tag: PUNCT']
2737,['  head_token_index: 55'],"['lemma: ""#""']",['  tag: NOUN']
2738,['  head_token_index: 55'],"['lemma: ""PiensaloLeninMoreno""']",['  tag: NOUN']
2739,[],"['lemma: ""RT""']",['  tag: NOUN']
2740,[],"['lemma: ""@""']",['  tag: X']
2741,['  head_token_index: 1'],"['lemma: ""naiara7avil""']",['  tag: NOUN']
2742,[],"['lemma: "":""']",['  tag: PUNCT']
2743,['  head_token_index: 5'],"['lemma: ""Solo""']",['  tag: ADV']
2744,[],"['lemma: ""representar""']",['  tag: VERB']
2745,['  head_token_index: 7'],"['lemma: ""el""']",['  tag: DET']
2746,['  head_token_index: 5'],"['lemma: ""miseria""']",['  tag: NOUN']
2747,['  head_token_index: 7'],"['lemma: "",""']",['  tag: PUNCT']
2748,['  head_token_index: 7'],"['lemma: ""tristeza""']",['  tag: NOUN']
2749,['  head_token_index: 7'],"['lemma: ""y""']",['  tag: CONJ']
2750,['  head_token_index: 7'],"['lemma: ""dolor""']",['  tag: NOUN']
2751,['  head_token_index: 13'],"['lemma: ""que""']",['  tag: PRON']
2752,['  head_token_index: 7'],"['lemma: ""vivir""']",['  tag: VERB']
2753,['  head_token_index: 15'],"['lemma: ""el""']",['  tag: DET']
2754,['  head_token_index: 13'],"['lemma: ""familia""']",['  tag: NOUN']
2755,['  head_token_index: 15'],"['lemma: ""venezolano""']",['  tag: ADJ']
2756,['  head_token_index: 5'],"['lemma: "",""']",['  tag: PUNCT']
2757,['  head_token_index: 19'],"['lemma: ""tú""']",['  tag: PRON']
2758,['  head_token_index: 5'],"['lemma: ""mandato""']",['  tag: NOUN']
2759,['  head_token_index: 22'],"['lemma: ""solo""']",['  tag: ADV']
2760,['  head_token_index: 22'],"['lemma: ""haber""']",['  tag: VERB']
2761,['  head_token_index: 19'],"['lemma: ""Ser""']",['  tag: VERB']
2762,['  head_token_index: 22'],"['lemma: ""corrupción""']",['  tag: NOUN']
2763,['  head_token_index: 23'],"['lemma: "",""']",['  tag: PUNCT']
2764,['  head_token_index: 23'],"['lemma: ""desnutrición""']",['  tag: NOUN']
2765,['  head_token_index: 23'],"['lemma: "",""']",['  tag: PUNCT']
2766,['  head_token_index: 23'],"['lemma: ""delincuencia""']",['  tag: NOUN']
2767,['  head_token_index: 23'],"['lemma: "",""']",['  tag: PUNCT']
2768,['  head_token_index: 23'],"['lemma: ""muerte""']",['  tag: NOUN']
2769,['  head_token_index: 23'],"['lemma: ""y""']",['  tag: CONJ']
2770,['  head_token_index: 23'],"['lemma: ""dolor""']",['  tag: NOUN']
2771,['  head_token_index: 31'],"['lemma: ""#""']",['  tag: NOUN']
2772,['  head_token_index: 32'],"['lemma: ""MaduroNoEsMiPresidente""']",['  tag: NOUN']
2773,['  head_token_index: 33'],"['lemma: ""https://t.co/qlh5A9PIcQ""']",['  tag: NOUN']
2774,[],"['lemma: ""RT""']",['  tag: NOUN']
2775,[],"['lemma: ""@""']",['  tag: X']
2776,[],"['lemma: ""YamitNoe""']",['  tag: NOUN']
2777,[],"['lemma: "":""']",['  tag: PUNCT']
2778,[],"['lemma: ""Iniciar""']",['  tag: VERB']
2779,['  head_token_index: 6'],"['lemma: ""el""']",['  tag: DET']
2780,['  head_token_index: 4'],"['lemma: ""día""']",['  tag: NOUN']
2781,['  head_token_index: 4'],"['lemma: ""en""']",['  tag: ADP']
2782,['  head_token_index: 7'],"['lemma: ""concejo""']",['  tag: NOUN']
2783,['  head_token_index: 8'],"['lemma: ""de""']",['  tag: ADP']
2784,['  head_token_index: 9'],"['lemma: ""seguridad""']",['  tag: NOUN']
2785,['  head_token_index: 4'],"['lemma: ""con""']",['  tag: ADP']
2786,['  head_token_index: 13'],"['lemma: ""@""']",['  tag: PUNCT']
2787,['  head_token_index: 11'],"['lemma: ""PoliciaBoyaca""']",['  tag: NOUN']
2788,['  head_token_index: 13'],"['lemma: ""@""']",['  tag: X']
2789,['  head_token_index: 13'],"['lemma: ""COL_EJER""']",['  tag: NOUN']
2790,['  head_token_index: 4'],"['lemma: ""analizar""']",['  tag: VERB']
2791,['  head_token_index: 18'],"['lemma: ""nuestro""']",['  tag: PRON']
2792,['  head_token_index: 16'],"['lemma: ""situación""']",['  tag: NOUN']
2793,['  head_token_index: 18'],"['lemma: ""de""']",['  tag: ADP']
2794,['  head_token_index: 19'],"['lemma: ""inseguridad""']",['  tag: NOUN']
2795,['  head_token_index: 20'],"['lemma: ""y""']",['  tag: CONJ']
2796,['  head_token_index: 20'],"['lemma: ""migrante""']",['  tag: NOUN']
2797,['  head_token_index: 22'],"['lemma: ""Venezolano""']",['  tag: ADJ']
2798,['  head_token_index: 16'],"['lemma: ""en""']",['  tag: ADP']
2799,['  head_token_index: 26'],"['lemma: ""nuestro""']",['  tag: PRON']
2800,['  head_token_index: 24'],"['lemma: ""municipio""']",['  tag: NOUN']
2801,['  head_token_index: 26'],"['lemma: ""https://t.co/jYPkrySVvB""']",['  tag: NOUN']
2802,['  head_token_index: 12'],"['lemma: ""RT""']",['  tag: NOUN']
2803,[],"['lemma: ""@""']",['  tag: X']
2804,[],"['lemma: ""WRadioColombia""']",['  tag: NOUN']
2805,[],"['lemma: "":""']",['  tag: PUNCT']
2806,['  head_token_index: 5'],"['lemma: ""El""']",['  tag: DET']
2807,['  head_token_index: 12'],"['lemma: ""salida""']",['  tag: NOUN']
2808,['  head_token_index: 5'],"['lemma: ""de""']",['  tag: ADP']
2809,['  head_token_index: 8'],"['lemma: ""el""']",['  tag: DET']
2810,['  head_token_index: 6'],"['lemma: ""dictadura""']",['  tag: NOUN']
2811,['  head_token_index: 8'],"['lemma: ""criminal""']",['  tag: ADJ']
2812,['  head_token_index: 12'],"['lemma: ""no""']",['  tag: ADV']
2813,['  head_token_index: 12'],"['lemma: ""se""']",['  tag: PRON']
2814,['  head_token_index: 12'],"['lemma: ""dar""']",['  tag: VERB']
2815,['  head_token_index: 12'],"['lemma: ""solo""']",['  tag: ADV']
2816,['  head_token_index: 12'],"['lemma: ""por""']",['  tag: ADP']
2817,['  head_token_index: 16'],"['lemma: ""el""']",['  tag: DET']
2818,['  head_token_index: 14'],"['lemma: ""llamados""']",['  tag: NOUN']
2819,['  head_token_index: 16'],"['lemma: ""internacional""']",['  tag: ADJ']
2820,['  head_token_index: 12'],"['lemma: "",""']",['  tag: PUNCT']
2821,['  head_token_index: 21'],"['lemma: ""tener""']",['  tag: VERB']
2822,['  head_token_index: 19'],"['lemma: ""que""']",['  tag: ADP']
2823,['  head_token_index: 12'],"['lemma: ""haber""']",['  tag: VERB']
2824,['  head_token_index: 23'],"['lemma: ""más""']",['  tag: ADV']
2825,['  head_token_index: 21'],"['lemma: ""iniciativa""']",['  tag: NOUN']
2826,['  head_token_index: 23'],"['lemma: ""de""']",['  tag: ADP']
2827,['  head_token_index: 26'],"['lemma: ""el""']",['  tag: DET']
2828,['  head_token_index: 24'],"['lemma: ""ciudadano""']",['  tag: NOUN']
2829,['  head_token_index: 26'],"['lemma: ""venezolano""']",['  tag: ADJ']
2830,['  head_token_index: 26'],"['lemma: "":""']",['  tag: PUNCT']
2831,['  head_token_index: 26'],"['lemma: ""Marta""']",['  tag: NOUN']
2832,['  head_token_index: 29'],"['lemma: ""Lucia""']",['  tag: NOUN']
2833,['  head_token_index: 29'],"['lemma: ""Ramírez""']",['  tag: NOUN']
2834,['  head_token_index: 29'],"['lemma: ""#""']",['  tag: NOUN']
2835,['  head_token_index: 29'],"['lemma: ""VicepresidenteEnLaW""']",['  tag: NOUN']
2836,['  head_token_index: 29'],"['lemma: ""https://t.co/cRSkzb0LQp""']",['  tag: NOUN']
2837,[],"['lemma: ""RT""']",['  tag: NOUN']
2838,[],"['lemma: ""@""']",['  tag: X']
2839,[],"['lemma: ""CARLOSFMEJIA""']",['  tag: NOUN']
2840,[],"['lemma: "":""']",['  tag: PUNCT']
2841,['  head_token_index: 9'],"['lemma: ""Mientras""']",['  tag: ADP']
2842,['  head_token_index: 6'],"['lemma: ""el""']",['  tag: DET']
2843,['  head_token_index: 4'],"['lemma: ""Grupo""']",['  tag: NOUN']
2844,['  head_token_index: 6'],"['lemma: ""de""']",['  tag: ADP']
2845,['  head_token_index: 7'],"['lemma: ""Lima""']",['  tag: NOUN']
2846,[],"['lemma: ""lucha""']",['  tag: NOUN']
2847,['  head_token_index: 9'],"['lemma: ""para""']",['  tag: ADP']
2848,['  head_token_index: 10'],"['lemma: ""ayudar""']",['  tag: VERB']
2849,['  head_token_index: 11'],"['lemma: ""a""']",['  tag: ADP']
2850,['  head_token_index: 12'],"['lemma: ""#""']",['  tag: NOUN']
2851,['  head_token_index: 13'],"['lemma: ""Venezuela""']",['  tag: NOUN']
2852,['  head_token_index: 11'],"['lemma: ""a""']",['  tag: ADP']
2853,['  head_token_index: 15'],"['lemma: ""librar""']",['  tag: VERB']
2854,['  head_token_index: 18'],"['lemma: ""se""']",['  tag: PRON']
2855,['  head_token_index: 9'],"['lemma: ""de""']",['  tag: ADP']
2856,['  head_token_index: 20'],"['lemma: ""el""']",['  tag: DET']
2857,['  head_token_index: 18'],"['lemma: ""tiranía""']",['  tag: NOUN']
2858,['  head_token_index: 18'],"['lemma: ""y""']",['  tag: CONJ']
2859,['  head_token_index: 18'],"['lemma: ""a""']",['  tag: ADP']
2860,['  head_token_index: 22'],"['lemma: ""recuperar""']",['  tag: VERB']
2861,['  head_token_index: 25'],"['lemma: ""él""']",['  tag: PRON']
2862,['  head_token_index: 23'],"['lemma: ""democracia""']",['  tag: NOUN']
2863,['  head_token_index: 9'],"['lemma: "",""']",['  tag: PUNCT']
2864,['  head_token_index: 28'],"['lemma: ""@""']",['  tag: PUNCT']
2865,['  head_token_index: 9'],"['lemma: ""lopezobrador_""']",['  tag: VERB']
2866,['  head_token_index: 28'],"['lemma: ""a""']",['  tag: ADP']
2867,['  head_token_index: 31'],"['lemma: ""mejor""']",['  tag: ADJ']
2868,['  head_token_index: 29'],"['lemma: ""estilo""']",['  tag: NOUN']
2869,['  head_token_index: 31'],"['lemma: ""petrista""']",['  tag: ADJ']
2870,['  head_token_index: 9'],"['lemma: "",""']",['  tag: PUNCT']
2871,['  head_token_index: 35'],"['lemma: ""se""']",['  tag: PRON']
2872,['  head_token_index: 9'],"['lemma: ""negar""']",['  tag: VERB']
2873,['  head_token_index: 35'],"['lemma: ""a""']",['  tag: ADP']
2874,['  head_token_index: 36'],"['lemma: ""aceptar""']",['  tag: VERB']
2875,['  head_token_index: 42'],"['lemma: ""que""']",['  tag: ADP']
2876,['  head_token_index: 40'],"['lemma: ""el""']",['  tag: DET']
2877,['  head_token_index: 42'],"['lemma: ""venezolano""']",['  tag: NOUN']
2878,['  head_token_index: 42'],"['lemma: ""estar""']",['  tag: VERB']
2879,['  head_token_index: 37'],"['lemma: ""sufrir""']",['  tag: VERB']
2880,['  head_token_index: 42'],"['lemma: ""en""']",['  tag: ADP']
2881,['  head_token_index: 45'],"['lemma: ""el""']",['  tag: DET']
2882,['  head_token_index: 43'],"['lemma: ""mano""']",['  tag: NOUN']
2883,['  head_token_index: 45'],"['lemma: ""criminal""']",['  tag: ADJ']
2884,['  head_token_index: 45'],"['lemma: ""de""']",['  tag: ADP']
2885,['  head_token_index: 49'],"['lemma: ""un""']",['  tag: DET']
2886,['  head_token_index: 47'],"['lemma: ""dictador""']",['  tag: NOUN']
2887,[],"['lemma: "".""']",['  tag: PUNCT']
2888,['  head_token_index: 54'],"['lemma: ""Qué""']",['  tag: PRON']
2889,['  head_token_index: 51'],"['lemma: ""fácil""']",['  tag: ADJ']
2890,['  head_token_index: 54'],"['lemma: ""se""']",['  tag: PRON']
2891,['  head_token_index: 54'],"['lemma: ""hacer""']",['  tag: VERB']
2892,['  head_token_index: 56'],"['lemma: ""el""']",['  tag: DET']
2893,['  head_token_index: 54'],"['lemma: ""loco""']",['  tag: ADJ']
2894,['  head_token_index: 54'],"['lemma: "".""']",['  tag: PUNCT']
2895,['  head_token_index: 58'],"['lemma: ""https://t.co/dJI8j2CHnC""']",['  tag: NOUN']
2896,[],"['lemma: ""QT""']",['  tag: NOUN']
2897,[],"['lemma: ""@""']",['  tag: X']
2898,[],"['lemma: ""Gamisox""']",['  tag: NOUN']
2899,[],"['lemma: "":""']",['  tag: PUNCT']
2900,[],"['lemma: ""apoyo""']",['  tag: NOUN']
2901,['  head_token_index: 6'],"['lemma: ""el""']",['  tag: DET']
2902,['  head_token_index: 4'],"['lemma: ""causa""']",['  tag: NOUN']
2903,[],"['lemma: ""..""']",['  tag: PUNCT']
2904,['  head_token_index: 9'],"['lemma: "";""']",['  tag: PUNCT']
2905,['  head_token_index: 9'],"['lemma: ""Ser""']",['  tag: VERB']
2906,['  head_token_index: 9'],"['lemma: ""Venezolano""']",['  tag: ADJ']
2907,['  head_token_index: 9'],"['lemma: ""y""']",['  tag: CONJ']
2908,['  head_token_index: 9'],"['lemma: ""pedir""']",['  tag: VERB']
2909,['  head_token_index: 9'],"['lemma: "",""']",['  tag: PUNCT']
2910,['  head_token_index: 9'],"['lemma: ""exijo""']",['  tag: VERB']
2911,['  head_token_index: 14'],"['lemma: ""aparecer""']",['  tag: VERB']
2912,['  head_token_index: 17'],"['lemma: ""este""']",['  tag: DET']
2913,['  head_token_index: 15'],"['lemma: ""hijo""']",['  tag: NOUN']
2914,['  head_token_index: 17'],"['lemma: ""de""']",['  tag: ADP']
2915,['  head_token_index: 18'],"['lemma: ""puta""']",['  tag: NOUN']
2916,['  head_token_index: 22'],"['lemma: "",""']",['  tag: PUNCT']
2917,['  head_token_index: 22'],"['lemma: ""maldito""']",['  tag: ADJ']
2918,['  head_token_index: 17'],"['lemma: ""animal""']",['  tag: NOUN']
2919,['  head_token_index: 22'],"['lemma: ""y""']",['  tag: CONJ']
2920,['  head_token_index: 22'],"['lemma: ""pagar""']",['  tag: VERB']
2921,['  head_token_index: 24'],"['lemma: ""con""']",['  tag: ADP']
2922,['  head_token_index: 25'],"['lemma: ""cárcel""']",['  tag: NOUN']
2923,['  head_token_index: 28'],"['lemma: ""el""']",['  tag: DET']
2924,['  head_token_index: 24'],"['lemma: ""delito""']",['  tag: NOUN']
2925,['  head_token_index: 30'],"['lemma: ""que""']",['  tag: PRON']
2926,['  head_token_index: 28'],"['lemma: ""cometer""']",['  tag: VERB']
2927,['  head_token_index: 9'],"['lemma: "".""']",['  tag: PUNCT']
2928,['  head_token_index: 34'],"['lemma: ""No""']",['  tag: ADV']
2929,['  head_token_index: 34'],"['lemma: ""el""']",['  tag: PRON']
2930,['  head_token_index: 34'],"['lemma: ""dejar""']",['  tag: VERB']
2931,['  head_token_index: 34'],"['lemma: ""salir""']",['  tag: VERB']
2932,['  head_token_index: 35'],"['lemma: ""nunca""']",['  tag: ADV']
2933,['  head_token_index: 34'],"['lemma: "".""']",['  tag: PUNCT']
2934,['  head_token_index: 38'],"['lemma: ""Denle""']",['  tag: NOUN']
2935,['  head_token_index: 38'],"['lemma: ""RT""']",['  tag: NOUN']
2936,['  head_token_index: 38'],"['lemma: ""y""']",['  tag: CONJ']
